Wall time,Step,Value
1672133458.058851,1012,0.9911307096481323
1672133467.852652,1013,0.9943135976791382
1672133477.690069,1014,0.9885265827178955
1672133506.321666,1017,0.9907532930374146
1672133583.536286,1025,0.9923762083053589
1672133593.467891,1026,0.994779109954834
1672133603.345814,1027,0.9931939244270325
1672133623.327285,1029,0.9945274591445923
1672133644.044017,1031,0.9939991235733032
1672133654.336903,1032,0.9942381381988525
1672133663.847349,1033,0.994841992855072
1672133683.198263,1035,0.9851927161216736
1672133702.73603,1037,0.9941248893737793
1672133712.22492,1038,0.9929046034812927
1672133722.033788,1039,0.9951691031455994
1672133751.295145,1042,0.9923007488250732
1672133760.643645,1043,0.9931310415267944
1672133770.468165,1044,0.9958232641220093
1672133818.81229,1049,0.9959365129470825
1672133838.210029,1051,0.9935210347175598
1672133847.949503,1052,0.9958232641220093
1672133867.185886,1054,0.9941877722740173
1672133877.021313,1055,0.9935084581375122
1672133896.422622,1057,0.9942381381988525
1672133954.613188,1063,0.995710015296936
1672133964.328661,1064,0.9889668822288513
1672133983.524823,1066,0.9951061606407166
1672134002.990353,1068,0.9933323264122009
1672134041.638723,1072,0.994753897190094
1672134060.934988,1074,0.9944645762443542
1672134080.417974,1076,0.9927158951759338
1672134100.01506,1078,0.9937223196029663
1672134119.527396,1080,0.9953703880310059
1672134138.924201,1082,0.9937726259231567
1672134148.60352,1083,0.9958484172821045
1672134158.122736,1084,0.9925146102905273
1672134167.862661,1085,0.996049702167511
1672134177.280808,1086,0.9944016933441162
1672134216.312687,1090,0.9944142699241638
1672134235.531874,1092,0.9931184649467468
1672134245.413757,1093,0.9954961538314819
1672134303.784387,1099,0.9863626956939697
1672134323.472761,1101,0.9936217069625854
1672134343.244534,1103,0.9834063053131104
1672134352.970622,1104,0.9755812287330627
1672134362.893481,1105,0.9701338410377502
1672134421.302365,1111,0.9918981194496155
1672134450.381947,1114,0.9948671460151672
1672134470.399345,1116,0.9944897294044495
1672134500.721791,1119,0.9733921885490417
1672134531.06879,1122,0.9934581518173218
1672134540.752636,1123,0.9836830496788025
1672134560.212655,1125,0.990828812122345
1672134569.963745,1126,0.9871175289154053
1672134579.501343,1127,0.994753897190094
1672134589.171454,1128,0.9930177927017212
1672134609.948103,1130,0.9930555820465088
1672134620.571915,1131,0.9935839176177979
1672134641.039521,1133,0.9935839176177979
1672134651.517075,1134,0.992741048336029
1672134662.021677,1135,0.9923510551452637
1672134692.852688,1138,0.9910678267478943
1672134703.149018,1139,0.9960371255874634
1672134724.247569,1141,0.9893694519996643
1672134807.419911,1149,0.9935210347175598
1672134817.62874,1150,0.9855449795722961
1672134828.086066,1151,0.9950432777404785
1672134838.800917,1152,0.9938355684280396
1672134848.572338,1153,0.9942004084587097
1672134868.163078,1155,0.9941626191139221
1672134877.792713,1156,0.9944016933441162
1672134887.62735,1157,0.995244562625885
1672134916.705687,1160,0.9949803948402405
1672134926.174547,1161,0.9958106875419617
1672134935.954076,1162,0.9949803948402405
1672134965.244714,1165,0.9961503744125366
1672134984.764581,1167,0.9966913461685181
1672135084.39072,1177,0.9943010210990906
1672135115.820107,1180,0.994841992855072
1672135136.450203,1182,0.9951691031455994
1672135146.890293,1183,0.9962132573127747
1672135167.489208,1185,0.9952194094657898
1672135177.926278,1186,0.9947413206100464
1672135188.140224,1187,0.9956219792366028
1672135208.796403,1189,0.9953452348709106
1672135239.869049,1192,0.9945778250694275
1672135249.965463,1193,0.9922881722450256
1672135260.432032,1194,0.9938984513282776
1672135270.897622,1195,0.995093584060669
1672135280.997528,1196,0.9942632913589478
1672135291.592912,1197,0.9946532845497131
1672135302.013192,1198,0.9945023059844971
1672135312.196672,1199,0.9951565265655518
1672135333.134966,1201,0.9940871596336365
1672135353.728623,1203,0.9953452348709106
1672135363.865866,1204,0.9939864873886108
1672135384.618311,1206,0.9949552416801453
1672135405.099293,1208,0.9947035908699036
1672135425.676826,1210,0.9937348961830139
1672135436.017345,1211,0.9953578114509583
1672135446.446575,1212,0.9930052161216736
1672135456.556245,1213,0.9958735704421997
1672135466.973553,1214,0.9854695200920105
1672135476.65368,1215,0.9922126531600952
1672135515.052186,1219,0.9900739789009094
1672135565.518567,1224,0.9949803948402405
1672135576.471637,1225,0.9946658611297607
1672135597.303035,1227,0.9905268549919128
1672135607.93223,1228,0.9824879169464111
1672135618.025748,1229,0.9935964941978455
1672135649.245613,1232,0.9924139380455017
1672135659.580825,1233,0.9937474727630615
1672135669.942936,1234,0.9951439499855042
1672135691.301349,1236,0.9939613342285156
1672135723.157931,1239,0.9936342835426331
1672135753.645628,1242,0.9940871596336365
1672135774.342056,1244,0.9956345558166504
1672135794.962847,1246,0.9938984513282776
1672135805.427133,1247,0.9949929714202881
1672135826.042063,1249,0.9909042716026306
1672135836.502087,1250,0.9943135976791382
1672135867.50641,1253,0.9944771528244019
1672135877.907828,1254,0.9888536930084229
1672135888.10695,1255,0.9936594367027283
1672135908.77587,1257,0.9946029782295227
1672135919.280504,1258,0.9937852025032043
1672135929.889846,1259,0.9944268465042114
1672135950.432074,1261,0.9949426054954529
1672135960.89064,1262,0.9937726259231567
1672135971.047412,1263,0.9928290843963623
1672135981.545555,1264,0.9884259104728699
1672135992.123621,1265,0.9809530973434448
1672136002.207353,1266,0.9947287440299988
1672136023.158674,1268,0.9896336793899536
1672136054.525949,1271,0.9934203624725342
1672136064.634184,1272,0.9932442903518677
1672136085.544102,1274,0.9945904016494751
1672136126.653006,1278,0.9944268465042114
1672136137.051701,1279,0.9944897294044495
1672136157.569492,1281,0.9770783185958862
1672136198.84149,1285,0.9940620064735413
1672136219.276383,1287,0.9892939925193787
1672136239.944826,1289,0.9898098111152649
1672136260.5859,1291,0.985180139541626
1672136270.843095,1292,0.9894952774047852
1672136281.562136,1293,0.9929674863815308
1672136291.804716,1294,0.9919987916946411
1672136312.627957,1296,0.9941500425338745
1672136343.634703,1299,0.9934329986572266
1672136353.750346,1300,0.9928668737411499
1672136375.52489,1302,0.9935587644577026
1672136385.689197,1303,0.9947413206100464
1672136396.137564,1304,0.9938984513282776
1672136416.859396,1306,0.9952319860458374
1672136458.862832,1310,0.9936090707778931
1672136479.658419,1312,0.994351327419281
1672136490.09877,1313,0.9924768805503845
1672136511.271019,1315,0.9837208390235901
1672136522.287567,1316,0.9913068413734436
1672136532.525084,1317,0.9937852025032043
1672136553.229519,1319,0.9949048757553101
1672136563.452084,1320,0.9941248893737793
1672136605.163294,1324,0.9924894571304321
1672136615.687889,1325,0.9956974387168884
1672136625.834788,1326,0.9927033185958862
1672136636.257156,1327,0.9945526123046875
1672136646.858024,1328,0.9900110960006714
1672136667.437097,1330,0.9776318669319153
1672136688.113323,1332,0.9945526123046875
1672136698.602607,1333,0.9947035908699036
1672136709.123466,1334,0.9922252297401428
1672136719.393596,1335,0.9963139295578003
1672136729.943627,1336,0.9944897294044495
1672136740.259317,1337,0.9954206943511963
1672136771.511192,1340,0.9962635636329651
1672136802.719682,1343,0.9929171800613403
1672136823.866906,1345,0.993395209312439
1672136844.685962,1347,0.9920994639396667
1672136855.237996,1348,0.9939991235733032
1672136865.407032,1349,0.9946281313896179
1672136875.956644,1350,0.9957981109619141
1672136886.458328,1351,0.9956974387168884
1672136928.181759,1355,0.9947287440299988
1672136970.295509,1359,0.9950055480003357
1672136991.124643,1361,0.9922755360603333
1672137001.654564,1362,0.9960622787475586
1672137033.030765,1365,0.9945778250694275
1672137043.389694,1366,0.9929171800613403
1672137053.847798,1367,0.995181679725647
1672137085.409049,1370,0.9932190775871277
1672137117.84817,1373,0.9922755360603333
1672137128.631578,1374,0.990979790687561
1672137139.029371,1375,0.9940494298934937
1672137161.057604,1377,0.9919484853744507
1672137171.567852,1378,0.9916465282440186
1672137182.460534,1379,0.9950307011604309
1672137214.962038,1382,0.9911684989929199
1672137236.807752,1384,0.9944519996643066
1672137247.415756,1385,0.9931058883666992
1672137258.140272,1386,0.9903255701065063
1672137268.681302,1387,0.9937726259231567
1672137279.364936,1388,0.993143618106842
1672137290.102752,1389,0.9942129850387573
1672137311.746458,1391,0.9932442903518677
1672137322.590782,1392,0.9923636317253113
